date,home_team,home_score,away_team,away_score,attendance,game_id_url,game_id,playoff_game,home_team_rank,away_team_rank
11/30/2024, Western Colo. ,19,Bemidji St. Beavers,20,"1,150",/contests/5835323/box_score,5835323,1,2,NA
11/23/2024, Slippery Rock ,14,New Haven Chargers,7,892,/contests/5835324/box_score,5835324,1,4,NA
11/23/2024, Charleston (WV) ,38,Ashland Eagles,40,"1,028",/contests/5835325/box_score,5835325,1,2,NA
11/23/2024,California  Vulcans,30,East Stroudsburg ,27,"2,112",/contests/5835327/box_score,5835327,1,NA,NA
11/23/2024, Miles ,14,Carson-Newman Eagles,13,"1,726",/contests/5835328/box_score,5835328,1,4,NA
11/23/2024, Wingate ,31,Virginia Union Panthers,34,"2,167",/contests/5835329/box_score,5835329,1,2,NA
11/23/2024, West Ala. ,34,Lenoir-Rhyne Bears,37,"1,116",/contests/5835331/box_score,5835331,1,3,NA
11/23/2024,Central Okla. Bronchos,38,Ouachita Baptist ,31,"3,995",/contests/5835332/box_score,5835332,1,NA,NA
11/23/2024,Grand Valley St. Lakers,24,UIndy ,7,"3,948",/contests/5835333/box_score,5835333,1,NA,NA
11/23/2024, Pittsburg St. ,3,Harding Bisons,48,"4,894",/contests/5835334/box_score,5835334,1,3,NA
11/23/2024,Augustana  Vikings,19,Minnesota St. ,20,"1,333",/contests/5835335/box_score,5835335,1,NA,NA
11/23/2024, Western Colo. ,28,Central Wash. Wildcats,21,"1,789",/contests/5835336/box_score,5835336,1,2,NA
11/23/2024,Angelo St. Rams,14,Bemidji St. ,24,"3,125",/contests/5835337/box_score,5835337,1,NA,NA
12/07/2024,Tex. Permian Basin,37,Central Mo. Mules,39,"3,500",/contests/6058304/box_score,6058304,0,NA,NA
12/07/2024,Truman St.,29,Tiffin Dragons,10,484,/contests/6081010/box_score,6081010,0,NA,NA
09/16/2023,UNC Pembroke,29,Charleston  Golden Eagles,37,"3,972",/contests/6356389/box_score,6356389,0,NA,NA
