school_name,links,team_id,year
Central Okla.,/teams/523881,523881,2022
Central St. (OH),/teams/523533,523533,2022
Central Wash.,/teams/523885,523885,2022
Chadron St.,/teams/523888,523888,2022
Charleston (WV),/teams/523892,523892,2022
Chowan,/teams/524017,524017,2022
Clarion,/teams/523649,523649,2022
Clark Atlanta,/teams/523653,523653,2022
Colo. Sch. of Mines,/teams/523656,523656,2022
Colorado Mesa,/teams/524047,524047,2022
Concord,/teams/523895,523895,2022
Concordia-St. Paul,/teams/524032,524032,2022
Davenport,/teams/523602,523602,2022
Delta St.,/teams/523658,523658,2022
East Central,/teams/524019,524019,2022
East Stroudsburg,/teams/523662,523662,2022
East Texas A&M,/teams/523665,523665,2022
Eastern N.M.,/teams/523668,523668,2022
Edinboro,/teams/523671,523671,2022
Edward Waters,/teams/526120,526120,2022
Elizabeth City St.,/teams/523675,523675,2022
Emory & Henry,/teams/524440,524440,2022
Emporia St.,/teams/523899,523899,2022
Erskine,/teams/524057,524057,2022
Fairmont St.,/teams/523901,523901,2022
Fayetteville St.,/teams/523678,523678,2022
Ferris St.,/teams/523681,523681,2022
Findlay,/teams/523905,523905,2022
Fort Hays St.,/teams/524022,524022,2022
Fort Lewis,/teams/523908,523908,2022
Fort Valley St.,/teams/523684,523684,2022
Franklin Pierce,/teams/524054,524054,2022
Frostburg St.,/teams/524050,524050,2022
Gannon,/teams/523688,523688,2022
Glenville St.,/teams/523912,523912,2022
Grand Valley St.,/teams/523691,523691,2022
Harding,/teams/523915,523915,2022
Henderson St.,/teams/523919,523919,2022
Hillsdale,/teams/523694,523694,2022
Indiana (PA),/teams/523698,523698,2022
Johnson C. Smith,/teams/523705,523705,2022
Kentucky St.,/teams/523708,523708,2022
Kutztown,/teams/523715,523715,2022
Ky. Wesleyan,/teams/523712,523712,2022
Lake Erie,/teams/523991,523991,2022
Lane,/teams/523719,523719,2022
Lenoir-Rhyne,/teams/523926,523926,2022
Limestone,/teams/523929,523929,2022
Lincoln (MO),/teams/523721,523721,2022
Lincoln (PA),/teams/523724,523724,2022
Lindenwood,/teams/523568,523568,2022
Livingstone,/teams/523731,523731,2022
Lock Haven,/teams/523735,523735,2022
MSU Moorhead,/teams/523940,523940,2022
Mars Hill,/teams/523933,523933,2022
Mary,/teams/523540,523540,2022
McKendree,/teams/523572,523572,2022
Mercyhurst,/teams/523741,523741,2022
Michigan Tech,/teams/523744,523744,2022
Midwestern St.,/teams/523936,523936,2022
Miles,/teams/523748,523748,2022
Millersville,/teams/523752,523752,2022
Minn. Duluth,/teams/523755,523755,2022
Minnesota St.,/teams/523738,523738,2022
Minot St.,/teams/523552,523552,2022
Mississippi Col.,/teams/523759,523759,2022
Missouri S&T,/teams/523762,523762,2022
Missouri Western,/teams/524029,524029,2022
Mo. Southern St.,/teams/524026,524026,2022
Morehouse,/teams/523765,523765,2022
N.M. Highlands,/teams/524008,524008,2022
Neb.-Kearney,/teams/523922,523922,2022
New Haven,/teams/523769,523769,2022
Newberry,/teams/523943,523943,2022
North Greenville,/teams/524036,524036,2022
Northeastern St.,/teams/523527,523527,2022
Northern Mich.,/teams/523775,523775,2022
Northern St.,/teams/523946,523946,2022
Northwest Mo. St.,/teams/523778,523778,2022
Northwestern Okla.,/teams/523592,523592,2022
Northwood,/teams/523782,523782,2022
Notre Dame (OH),/teams/523555,523555,2022
Ohio Dominican,/teams/523546,523546,2022
Okla. Baptist,/teams/523599,523599,2022
Ouachita Baptist,/teams/523950,523950,2022
Pace,/teams/523785,523785,2022
Pittsburg St.,/teams/523953,523953,2022
Quincy,/teams/523792,523792,2022
Saginaw Valley,/teams/523796,523796,2022
Saint Augustine's,/teams/523802,523802,2022
Savannah St.,/teams/523520,523520,2022
Seton Hill,/teams/523537,523537,2022
Shaw,/teams/523805,523805,2022
Shepherd,/teams/524044,524044,2022
Shippensburg,/teams/523808,523808,2022
Shorter,/teams/523584,523584,2022
Simon Fraser,/teams/523558,523558,2022
Sioux Falls,/teams/523562,523562,2022
Slippery Rock,/teams/523811,523811,2022
South Dakota Mines,/teams/523575,523575,2022
Southeastern Okla.,/teams/523957,523957,2022
Southern Ark.,/teams/523960,523960,2022
Southern Conn. St.,/teams/523815,523815,2022
Southern Nazarene,/teams/523589,523589,2022
Southwest Baptist,/teams/523994,523994,2022
Southwest Minn. St.,/teams/524011,524011,2022
Southwestern Okla.,/teams/524014,524014,2022
St. Anselm,/teams/523799,523799,2022
Stonehill,/teams/523818,523818,2022
Tex. A&M-Kingsville,/teams/523821,523821,2022
Tex. Permian Basin,/teams/523543,523543,2022
Tiffin,/teams/523963,523963,2022
Truman St.,/teams/523772,523772,2022
Tusculum,/teams/523530,523530,2022
Tuskegee,/teams/523824,523824,2022
UIndy,/teams/523701,523701,2022
UNC Pembroke,/teams/523789,523789,2022
UVA Wise,/teams/523595,523595,2022
Upper Iowa,/teams/523828,523828,2022
Valdosta St.,/teams/523832,523832,2022
Virginia St.,/teams/523836,523836,2022
Virginia Union,/teams/523839,523839,2022
Walsh,/teams/523578,523578,2022
Washburn,/teams/524001,524001,2022
Wayne St. (MI),/teams/523842,523842,2022
Wayne St. (NE),/teams/523966,523966,2022
West Ala.,/teams/523728,523728,2022
West Chester,/teams/523846,523846,2022
West Florida,/teams/523523,523523,2022
West Ga.,/teams/523850,523850,2022
West Liberty,/teams/523969,523969,2022
West Tex. A&M,/teams/523853,523853,2022
West Va. Wesleyan,/teams/524039,524039,2022
West Virginia St.,/teams/523973,523973,2022
Western Colo.,/teams/523997,523997,2022
Western N.M.,/teams/523976,523976,2022
Western Ore.,/teams/523980,523980,2022
Wheeling,/teams/523516,523516,2022
William Jewell,/teams/523549,523549,2022
Wingate,/teams/523984,523984,2022
Winona St.,/teams/523857,523857,2022
Winston-Salem,/teams/523861,523861,2022
Adams St.,/teams/545002,545002,2023
Albany St. (GA),/teams/544925,544925,2023
Alderson Broaddus,/teams/545003,545003,2023
Allen,/teams/544898,544898,2023
American Int'l,/teams/544926,544926,2023
Angelo St.,/teams/544927,544927,2023
Ark.-Monticello,/teams/544877,544877,2023
Arkansas Tech,/teams/545004,545004,2023
Ashland,/teams/544928,544928,2023
Assumption,/teams/544929,544929,2023
Augustana (SD),/teams/544930,544930,2023
Barton,/teams/544894,544894,2023
Bemidji St.,/teams/544931,544931,2023
Benedict,/teams/544932,544932,2023
Bentley,/teams/544933,544933,2023
Black Hills St.,/teams/544914,544914,2023
Bloomsburg,/teams/544934,544934,2023
Bluefield St.,/teams/544895,544895,2023
Bowie St.,/teams/544935,544935,2023
CSU Pueblo,/teams/544872,544872,2023
California (PA),/teams/544936,544936,2023
Carson-Newman,/teams/545005,545005,2023
Catawba,/teams/545006,545006,2023
Central Mo.,/teams/544937,544937,2023
Central Okla.,/teams/545007,545007,2023
Central St. (OH),/teams/544904,544904,2023
Central Wash.,/teams/545008,545008,2023
Chadron St.,/teams/545009,545009,2023
Charleston (WV),/teams/544844,544844,2023
Chowan,/teams/544881,544881,2023
Clarion,/teams/544938,544938,2023
Clark Atlanta,/teams/544939,544939,2023
Colo. Sch. of Mines,/teams/544940,544940,2023
Colorado Mesa,/teams/544890,544890,2023
Concord,/teams/544845,544845,2023
Concordia-St. Paul,/teams/544886,544886,2023
Davenport,/teams/544924,544924,2023
Delta St.,/teams/544941,544941,2023
East Central,/teams/544882,544882,2023
East Stroudsburg,/teams/544942,544942,2023
Eastern N.M.,/teams/544944,544944,2023
Edinboro,/teams/544945,544945,2023
Edward Waters,/teams/544896,544896,2023
Elizabeth City St.,/teams/544946,544946,2023
Emory & Henry,/teams/544897,544897,2023
Emporia St.,/teams/544846,544846,2023
Erskine,/teams/544893,544893,2023
Fairmont St.,/teams/544847,544847,2023
Fayetteville St.,/teams/544947,544947,2023
Ferris St.,/teams/544948,544948,2023
Findlay,/teams/544848,544848,2023
Fort Hays St.,/teams/544883,544883,2023
Fort Lewis,/teams/544849,544849,2023
Fort Valley St.,/teams/544949,544949,2023
Franklin Pierce,/teams/544892,544892,2023
Frostburg St.,/teams/544891,544891,2023
Gannon,/teams/544950,544950,2023
Glenville St.,/teams/544850,544850,2023
Grand Valley St.,/teams/544951,544951,2023
Harding,/teams/544851,544851,2023
Henderson St.,/teams/544852,544852,2023
Hillsdale,/teams/544952,544952,2023
Indiana (PA),/teams/544953,544953,2023
Johnson C. Smith,/teams/544955,544955,2023
Kentucky St.,/teams/544956,544956,2023
Kutztown,/teams/544958,544958,2023
Ky. Wesleyan,/teams/544957,544957,2023
Lake Erie,/teams/544873,544873,2023
Lane,/teams/544959,544959,2023
Lenoir-Rhyne,/teams/544854,544854,2023
Limestone,/teams/544855,544855,2023
Lincoln (MO),/teams/544960,544960,2023
Lincoln (PA),/teams/544961,544961,2023
Livingstone,/teams/544963,544963,2023
Lock Haven,/teams/544964,544964,2023
MSU Moorhead,/teams/544858,544858,2023
Mars Hill,/teams/544856,544856,2023
Mary,/teams/544906,544906,2023
McKendree,/teams/544916,544916,2023
Mercyhurst,/teams/544966,544966,2023
Michigan Tech,/teams/544967,544967,2023
Midwestern St.,/teams/544857,544857,2023
Miles,/teams/544968,544968,2023
Millersville,/teams/544969,544969,2023
Minn. Duluth,/teams/544970,544970,2023
Minnesota St.,/teams/544965,544965,2023
Minot St.,/teams/544910,544910,2023
Mississippi Col.,/teams/544971,544971,2023
Missouri S&T,/teams/544972,544972,2023
Missouri Western,/teams/544885,544885,2023
Mo. Southern St.,/teams/544884,544884,2023
Morehouse,/teams/544973,544973,2023
N.M. Highlands,/teams/544878,544878,2023
Neb.-Kearney,/teams/544853,544853,2023
New Haven,/teams/544974,544974,2023
Newberry,/teams/544859,544859,2023
North Greenville,/teams/544887,544887,2023
Northeastern St.,/teams/544902,544902,2023
Northern Mich.,/teams/544976,544976,2023
Northern St.,/teams/544860,544860,2023
Northwest Mo. St.,/teams/544977,544977,2023
Northwestern Okla.,/teams/544921,544921,2023
Northwood,/teams/544978,544978,2023
Notre Dame (OH),/teams/544911,544911,2023
Ohio Dominican,/teams/544908,544908,2023
Okla. Baptist,/teams/544923,544923,2023
Ouachita Baptist,/teams/544861,544861,2023
Pace,/teams/544979,544979,2023
Pittsburg St.,/teams/544862,544862,2023
Post,/teams/546179,546179,2023
Quincy,/teams/544981,544981,2023
Saginaw Valley,/teams/544982,544982,2023
Saint Augustine's,/teams/544984,544984,2023
Savannah St.,/teams/544900,544900,2023
Seton Hill,/teams/544905,544905,2023
Shaw,/teams/544985,544985,2023
Shepherd,/teams/544889,544889,2023
Shippensburg,/teams/544986,544986,2023
Shorter,/teams/544919,544919,2023
Simon Fraser,/teams/544912,544912,2023
Sioux Falls,/teams/544913,544913,2023
Slippery Rock,/teams/544987,544987,2023
South Dakota Mines,/teams/544917,544917,2023
Southeastern Okla.,/teams/544863,544863,2023
Southern Ark.,/teams/544864,544864,2023
Southern Conn. St.,/teams/544988,544988,2023
Southern Nazarene,/teams/544920,544920,2023
Southwest Baptist,/teams/544874,544874,2023
Southwest Minn. St.,/teams/544879,544879,2023
Southwestern Okla.,/teams/544880,544880,2023
St. Anselm,/teams/544983,544983,2023
Tex. A&M-Kingsville,/teams/544990,544990,2023
Tex. Permian Basin,/teams/544907,544907,2023
Tiffin,/teams/544865,544865,2023
Truman St.,/teams/544975,544975,2023
Tusculum,/teams/544903,544903,2023
Tuskegee,/teams/544991,544991,2023
UIndy,/teams/544954,544954,2023
UNC Pembroke,/teams/544980,544980,2023
UVA Wise,/teams/544922,544922,2023
Upper Iowa,/teams/544992,544992,2023
Valdosta St.,/teams/544993,544993,2023
Virginia St.,/teams/544994,544994,2023
Virginia Union,/teams/544995,544995,2023
Walsh,/teams/544918,544918,2023
Washburn,/teams/544876,544876,2023
Wayne St. (MI),/teams/544996,544996,2023
Wayne St. (NE),/teams/544866,544866,2023
West Ala.,/teams/544962,544962,2023
West Chester,/teams/544997,544997,2023
West Florida,/teams/544901,544901,2023
West Ga.,/teams/544998,544998,2023
West Liberty,/teams/544867,544867,2023
West Tex. A&M,/teams/544999,544999,2023
West Va. Wesleyan,/teams/544888,544888,2023
West Virginia St.,/teams/544868,544868,2023
Western Colo.,/teams/544875,544875,2023
Western N.M.,/teams/544869,544869,2023
Western Ore.,/teams/544870,544870,2023
Wheeling,/teams/544899,544899,2023
William Jewell,/teams/544909,544909,2023
Wingate,/teams/544871,544871,2023
Winona St.,/teams/545000,545000,2023
Winston-Salem,/teams/545001,545001,2023
Adams St.,/teams/557980,557980,2024
Albany St. (GA),/teams/557893,557893,2024
Alderson Broaddus,/teams/557981,557981,2024
Allen,/teams/557844,557844,2024
American Int'l,/teams/557895,557895,2024
Angelo St.,/teams/557897,557897,2024
Ark.-Monticello,/teams/557795,557795,2024
Arkansas Tech,/teams/557982,557982,2024
Ashland,/teams/557899,557899,2024
Assumption,/teams/557900,557900,2024
Augustana (SD),/teams/557902,557902,2024
Barton,/teams/557837,557837,2024
Bemidji St.,/teams/557904,557904,2024
Benedict,/teams/557906,557906,2024
Bentley,/teams/557908,557908,2024
Black Hills St.,/teams/557875,557875,2024
Bloomsburg,/teams/557910,557910,2024
Bluefield St.,/teams/557839,557839,2024
Bowie St.,/teams/557911,557911,2024
CSU Pueblo,/teams/557780,557780,2024
California (PA),/teams/557913,557913,2024
Carson-Newman,/teams/557983,557983,2024
Catawba,/teams/557984,557984,2024
Central Mo.,/teams/557915,557915,2024
Central Okla.,/teams/557985,557985,2024
Central St. (OH),/teams/557856,557856,2024
Central Wash.,/teams/557986,557986,2024
Chadron St.,/teams/557987,557987,2024
Charleston (WV),/teams/557988,557988,2024
Chowan,/teams/557807,557807,2024
Clarion,/teams/557917,557917,2024
Clark Atlanta,/teams/557919,557919,2024
Colo. Sch. of Mines,/teams/557920,557920,2024
Colorado Mesa,/teams/557829,557829,2024
Concord,/teams/557989,557989,2024
Concordia-St. Paul,/teams/557819,557819,2024
Davenport,/teams/557891,557891,2024
Delta St.,/teams/557921,557921,2024
East Central,/teams/557810,557810,2024
East Stroudsburg,/teams/557922,557922,2024
Eastern N.M.,/teams/557923,557923,2024
Edinboro,/teams/557924,557924,2024
Edward Waters,/teams/557841,557841,2024
Elizabeth City St.,/teams/557925,557925,2024
Emory & Henry,/teams/557843,557843,2024
Emporia St.,/teams/557990,557990,2024
Erskine,/teams/557835,557835,2024
Fairmont St.,/teams/557991,557991,2024
Fayetteville St.,/teams/557926,557926,2024
Ferris St.,/teams/557927,557927,2024
Findlay,/teams/557992,557992,2024
Fort Hays St.,/teams/557812,557812,2024
Fort Lewis,/teams/557993,557993,2024
Fort Valley St.,/teams/557928,557928,2024
Franklin Pierce,/teams/557833,557833,2024
Frostburg St.,/teams/557831,557831,2024
Gannon,/teams/557929,557929,2024
Glenville St.,/teams/557994,557994,2024
Grand Valley St.,/teams/557930,557930,2024
Harding,/teams/557995,557995,2024
Henderson St.,/teams/557996,557996,2024
Hillsdale,/teams/557931,557931,2024
Indiana (PA),/teams/557932,557932,2024
Johnson C. Smith,/teams/557934,557934,2024
Kentucky St.,/teams/557935,557935,2024
Kutztown,/teams/557937,557937,2024
Ky. Wesleyan,/teams/557936,557936,2024
Lake Erie,/teams/557783,557783,2024
Lane,/teams/557938,557938,2024
Lenoir-Rhyne,/teams/557998,557998,2024
Limestone,/teams/557999,557999,2024
Lincoln (MO),/teams/557939,557939,2024
Lincoln (PA),/teams/557940,557940,2024
Livingstone,/teams/557942,557942,2024
Lock Haven,/teams/557943,557943,2024
MSU Moorhead,/teams/558002,558002,2024
Mars Hill,/teams/558000,558000,2024
Mary,/teams/557860,557860,2024
McKendree,/teams/557877,557877,2024
Mercyhurst,/teams/557945,557945,2024
Michigan Tech,/teams/557946,557946,2024
Midwestern St.,/teams/558001,558001,2024
Miles,/teams/557947,557947,2024
Millersville,/teams/557948,557948,2024
Minn. Duluth,/teams/557949,557949,2024
Minnesota St.,/teams/557944,557944,2024
Minot St.,/teams/557868,557868,2024
Mississippi Col.,/teams/557950,557950,2024
Missouri S&T,/teams/557951,557951,2024
Missouri Western,/teams/557816,557816,2024
Mo. Southern St.,/teams/557814,557814,2024
Morehouse,/teams/557952,557952,2024
N.M. Highlands,/teams/557799,557799,2024
Neb.-Kearney,/teams/557997,557997,2024
New Haven,/teams/557953,557953,2024
Newberry,/teams/558003,558003,2024
North Greenville,/teams/557822,557822,2024
Northeastern St.,/teams/557852,557852,2024
Northern Mich.,/teams/557955,557955,2024
Northern St.,/teams/558004,558004,2024
Northwest Mo. St.,/teams/557956,557956,2024
Northwestern Okla.,/teams/557885,557885,2024
Northwood,/teams/557957,557957,2024
Notre Dame (OH),/teams/557869,557869,2024
Ohio Dominican,/teams/557864,557864,2024
Okla. Baptist,/teams/557889,557889,2024
Ouachita Baptist,/teams/558005,558005,2024
Pace,/teams/557958,557958,2024
Pittsburg St.,/teams/558006,558006,2024
Post,/teams/558011,558011,2024
Quincy,/teams/557960,557960,2024
Saginaw Valley,/teams/557961,557961,2024
Saint Augustine's,/teams/557963,557963,2024
Savannah St.,/teams/557848,557848,2024
Seton Hill,/teams/557858,557858,2024
Shaw,/teams/557964,557964,2024
Shepherd,/teams/557828,557828,2024
Shippensburg,/teams/557965,557965,2024
Shorter,/teams/557882,557882,2024
Sioux Falls,/teams/557873,557873,2024
Slippery Rock,/teams/557966,557966,2024
South Dakota Mines,/teams/557878,557878,2024
Southeastern Okla.,/teams/558007,558007,2024
Southern Ark.,/teams/558008,558008,2024
Southern Conn. St.,/teams/557967,557967,2024
Southern Nazarene,/teams/557884,557884,2024
Southwest Baptist,/teams/557787,557787,2024
Southwest Minn. St.,/teams/557802,557802,2024
Southwestern Okla.,/teams/557805,557805,2024
St. Anselm,/teams/557962,557962,2024
Sul Ross St.,/teams/558145,558145,2024
Tex. A&M-Kingsville,/teams/557968,557968,2024
Tex. Permian Basin,/teams/557862,557862,2024
Thomas More,/teams/563026,563026,2024
Tiffin,/teams/558009,558009,2024
Truman St.,/teams/557954,557954,2024
Tusculum,/teams/557854,557854,2024
Tuskegee,/teams/557969,557969,2024
UIndy,/teams/557933,557933,2024
UNC Pembroke,/teams/557959,557959,2024
UVA Wise,/teams/557887,557887,2024
Upper Iowa,/teams/557970,557970,2024
Valdosta St.,/teams/557971,557971,2024
Virginia St.,/teams/557972,557972,2024
Virginia Union,/teams/557973,557973,2024
Walsh,/teams/557880,557880,2024
Washburn,/teams/557791,557791,2024
Wayne St. (MI),/teams/557974,557974,2024
Wayne St. (NE),/teams/558010,558010,2024
West Ala.,/teams/557941,557941,2024
West Chester,/teams/557975,557975,2024
West Florida,/teams/557850,557850,2024
West Ga.,/teams/557976,557976,2024
West Liberty,/teams/557766,557766,2024
West Tex. A&M,/teams/557977,557977,2024
West Va. Wesleyan,/teams/557825,557825,2024
West Virginia St.,/teams/557768,557768,2024
Western Colo.,/teams/557789,557789,2024
Western N.M.,/teams/557771,557771,2024
Western Ore.,/teams/557773,557773,2024
Wheeling,/teams/557846,557846,2024
William Jewell,/teams/557866,557866,2024
Wingate,/teams/557777,557777,2024
Winona St.,/teams/557978,557978,2024
Winston-Salem,/teams/557979,557979,2024
Adams St.,/teams/589284,589284,2025
Albany St. (GA),/teams/589217,589217,2025
Allen,/teams/589355,589355,2025
American Int'l,/teams/589218,589218,2025
Anderson (SC),/teams/593347,593347,2025
Angelo St.,/teams/589219,589219,2025
Ark.-Monticello,/teams/589334,589334,2025
Arkansas Tech,/teams/589286,589286,2025
Ashland,/teams/589220,589220,2025
Assumption,/teams/589221,589221,2025
Augustana (SD),/teams/589222,589222,2025
Barton,/teams/589351,589351,2025
Bemidji St.,/teams/589223,589223,2025
Benedict,/teams/589224,589224,2025
Bentley,/teams/589225,589225,2025
Black Hills St.,/teams/589207,589207,2025
Bloomsburg,/teams/589226,589226,2025
Bluefield St.,/teams/589352,589352,2025
Bowie St.,/teams/589227,589227,2025
CSU Pueblo,/teams/589329,589329,2025
California (PA),/teams/589228,589228,2025
Carson-Newman,/teams/589287,589287,2025
Catawba,/teams/589288,589288,2025
Central Mo.,/teams/589229,589229,2025
Central Okla.,/teams/589289,589289,2025
Central St. (OH),/teams/589361,589361,2025
Central Wash.,/teams/589290,589290,2025
Chadron St.,/teams/589291,589291,2025
Charleston (WV),/teams/589292,589292,2025
Chowan,/teams/589338,589338,2025
Clarion,/teams/589230,589230,2025
Clark Atlanta,/teams/589231,589231,2025
Colo. Sch. of Mines,/teams/589232,589232,2025
Colorado Mesa,/teams/589347,589347,2025
Concord,/teams/589293,589293,2025
Concordia-St. Paul,/teams/589343,589343,2025
Davenport,/teams/589216,589216,2025
Delta St.,/teams/589233,589233,2025
East Central,/teams/589339,589339,2025
East Stroudsburg,/teams/589234,589234,2025
Eastern N.M.,/teams/589235,589235,2025
Edinboro,/teams/589236,589236,2025
Edward Waters,/teams/589353,589353,2025
Elizabeth City St.,/teams/589237,589237,2025
Emory & Henry,/teams/589354,589354,2025
Emporia St.,/teams/589294,589294,2025
Erskine,/teams/589350,589350,2025
Fairmont St.,/teams/589295,589295,2025
Fayetteville St.,/teams/589316,589316,2025
Ferris St.,/teams/589317,589317,2025
Findlay,/teams/589296,589296,2025
Fort Hays St.,/teams/589340,589340,2025
Fort Lewis,/teams/589297,589297,2025
Fort Valley St.,/teams/589318,589318,2025
Franklin Pierce,/teams/589349,589349,2025
Frostburg St.,/teams/589348,589348,2025
Gannon,/teams/589319,589319,2025
Glenville St.,/teams/589298,589298,2025
Grand Valley St.,/teams/589320,589320,2025
Harding,/teams/589299,589299,2025
Henderson St.,/teams/589300,589300,2025
Hillsdale,/teams/589321,589321,2025
Indiana (PA),/teams/589322,589322,2025
Johnson C. Smith,/teams/589238,589238,2025
Kentucky St.,/teams/589239,589239,2025
Kutztown,/teams/589241,589241,2025
Ky. Wesleyan,/teams/589240,589240,2025
Lake Erie,/teams/589330,589330,2025
Lane,/teams/589242,589242,2025
Lenoir-Rhyne,/teams/589302,589302,2025
Limestone,/teams/589303,589303,2025
Lincoln (MO),/teams/589243,589243,2025
Lincoln (PA),/teams/589244,589244,2025
Livingstone,/teams/589246,589246,2025
Lock Haven,/teams/589247,589247,2025
MSU Moorhead,/teams/589306,589306,2025
Mars Hill,/teams/589304,589304,2025
Mary,/teams/589200,589200,2025
McKendree,/teams/589208,589208,2025
Michigan Tech,/teams/589250,589250,2025
Midwestern St.,/teams/589305,589305,2025
Miles,/teams/589251,589251,2025
Millersville,/teams/589252,589252,2025
Minn. Duluth,/teams/589253,589253,2025
Minnesota St.,/teams/589248,589248,2025
Minot St.,/teams/589204,589204,2025
Mississippi Col.,/teams/589254,589254,2025
Missouri S&T,/teams/589255,589255,2025
Missouri Western,/teams/589342,589342,2025
Mo. Southern St.,/teams/589341,589341,2025
Morehouse,/teams/589256,589256,2025
N.M. Highlands,/teams/589335,589335,2025
Neb.-Kearney,/teams/589301,589301,2025
New Haven,/teams/589257,589257,2025
Newberry,/teams/589307,589307,2025
North Greenville,/teams/589344,589344,2025
Northeastern St.,/teams/589359,589359,2025
Northern Mich.,/teams/589259,589259,2025
Northern St.,/teams/589308,589308,2025
Northwest Mo. St.,/teams/589260,589260,2025
Northwestern Okla.,/teams/589213,589213,2025
Northwood,/teams/589261,589261,2025
Ohio Dominican,/teams/589202,589202,2025
Okla. Baptist,/teams/589215,589215,2025
Ouachita Baptist,/teams/589309,589309,2025
Pace,/teams/589262,589262,2025
Pittsburg St.,/teams/589310,589310,2025
Post,/teams/589315,589315,2025
Quincy,/teams/589264,589264,2025
Roosevelt,/teams/593844,593844,2025
Saginaw Valley,/teams/589265,589265,2025
Savannah St.,/teams/589357,589357,2025
Seton Hill,/teams/589199,589199,2025
Shaw,/teams/589268,589268,2025
Shepherd,/teams/589346,589346,2025
Shippensburg,/teams/589269,589269,2025
Shorter,/teams/589211,589211,2025
Sioux Falls,/teams/589206,589206,2025
Slippery Rock,/teams/589270,589270,2025
South Dakota Mines,/teams/589209,589209,2025
Southeastern Okla.,/teams/589311,589311,2025
Southern Ark.,/teams/589312,589312,2025
Southern Conn. St.,/teams/589271,589271,2025
Southern Nazarene,/teams/589212,589212,2025
Southwest Baptist,/teams/589331,589331,2025
Southwest Minn. St.,/teams/589336,589336,2025
Southwestern Okla.,/teams/589337,589337,2025
St. Anselm,/teams/589266,589266,2025
Sul Ross St.,/teams/589363,589363,2025
Tex. A&M-Kingsville,/teams/589272,589272,2025
Tex. Permian Basin,/teams/589201,589201,2025
Thomas More,/teams/589362,589362,2025
Tiffin,/teams/589313,589313,2025
Truman St.,/teams/589258,589258,2025
Tusculum,/teams/589360,589360,2025
Tuskegee,/teams/589273,589273,2025
UIndy,/teams/589323,589323,2025
UNC Pembroke,/teams/589263,589263,2025
UVA Wise,/teams/589214,589214,2025
Upper Iowa,/teams/589274,589274,2025
Valdosta St.,/teams/589275,589275,2025
Virginia St.,/teams/589276,589276,2025
Virginia Union,/teams/589277,589277,2025
Walsh,/teams/589210,589210,2025
Washburn,/teams/589333,589333,2025
Wayne St. (MI),/teams/589278,589278,2025
Wayne St. (NE),/teams/589314,589314,2025
West Ala.,/teams/589245,589245,2025
West Chester,/teams/589279,589279,2025
West Florida,/teams/589358,589358,2025
West Liberty,/teams/589324,589324,2025
West Tex. A&M,/teams/589281,589281,2025
West Va. Wesleyan,/teams/589345,589345,2025
West Virginia St.,/teams/589325,589325,2025
Western Colo.,/teams/589332,589332,2025
Western N.M.,/teams/589326,589326,2025
Western Ore.,/teams/589327,589327,2025
Wheeling,/teams/589356,589356,2025
William Jewell,/teams/589203,589203,2025
Wingate,/teams/589328,589328,2025
Winona St.,/teams/589282,589282,2025
Winston-Salem,/teams/589283,589283,2025
